pair_ID	gi_score	Zn_starvation_reg	Proteasome	PPI_overlap	PPI_total	Te_homolog_num	Ch_homolog_num	Localized_Golgi_to_ER	Localized_cytoplasm	Min_mRNA_halflife	Total_mRNA_halflife
YDL018C_YOR016C	0.03839111	0	0	10.90909091	55	0	0	0	0	31	66
YDL019C_YHR001W	-0.0580118	0	0	0	24	0	0	0	0	30	80
YDL019C_YHR073W	-0.00258514	0	0	21.05263158	19	0	0	0	0	38	38
YDL019C_YKR003W	-0.0585644	0	0	0	18	0	0	0	0	28	58
YDL019C_YOR237W	0.0275349	0	0	0	53	0	0	0	0	30	68
YDL021W_YOL056W	-0.05757	0	0	0	3	0	0	0	2	26	66
YDL022W_YOL059W	-0.1145532	0	0	0	10	0	0	0	1	29	98
YDL024C_YHR215W	-0.0249468	0	0	0	53	0	0	0	0	29	62
YDL025C_YDR122W	-0.01207384	0	0	0	66	0	0	0	1	50	109
YDL025C_YDR247W	-0.029446	0	0	5.154639175	97	0	0	0	1	50	100
YDL025C_YDR283C	-0.002594	0	0	2.352941176	85	0	0	0	1	47	97
YDL025C_YDR466W	-0.02354324	0	0	5.479452055	73	0	0	0	0	49	99
YDL025C_YDR477W	0.008545	0	0	4.566210046	219	0	0	0	1	38	88
YDL025C_YDR490C	-0.0142	0	0	1.754385965	57	0	0	0	0	41	91
YDL025C_YDR507C	-0.058478	0	0	0	95	0	0	0	1	37	87
YDL025C_YDR523C	-0.0433942	0	0	4.761904762	84	0	0	0	1	38	38
YDL025C_YER129W	-0.03281104	0	0	5.263157895	57	0	0	0	1	40	90
YDL025C_YFL033C	0.0047972	0	0	0	60	0	0	0	1	50	107
YDL025C_YFR014C	-0.0261052	0	0	3.381642512	207	0	0	0	1	46	96
YDL025C_YGL158W	-0.026319	0	0	1.123595506	178	0	0	0	0	6	56
YDL025C_YGL179C	0.0012386	0	0	0.826446281	121	0	0	0	0	38	88
YDL025C_YGL180W	-0.01641924	0	0	3.018867925	265	0	0	0	0	50	111
YDL025C_YGR040W	0.03219776	0	0	4.516129032	155	0	0	0	1	20	70
YDL025C_YGR052W	-0.0107358	0	0	3.571428571	84	0	0	0	1	16	66
YDL025C_YGR092W	-0.24827332	0	0	4.026845638	149	0	0	0	1	36	86
YDL025C_YHR030C	-0.03698656	0	0	0	108	0	0	0	1	34	84
YDL025C_YHR082C	0.04836356	0	0	2.083333333	240	0	0	0	1	43	93
YDL025C_YIL035C	0.0099848	0	0	6.849315068	146	0	0	0	1	41	91
YDL025C_YIL095W	-0.006573	0	0	2.521008403	119	0	0	0	0	33	83
YDL025C_YJL095W	-0.0248604	0	0	8.441558442	154	0	0	0	1	16	66
YDL025C_YJL106W	-0.01380144	0	0	1.724137931	116	0	0	0	0	26	76
YDL025C_YJL128C	0.0017834	0	0	3.03030303	66	0	0	0	1	34	84
YDL025C_YJL164C	0.00310736	0	0	2.752293578	327	0	0	0	1	48	98
YDL025C_YJL165C	0.01856004	0	0	1.470588235	68	0	0	0	0	36	86
YDL025C_YJL187C	-0.01499184	0	0	3.428571429	175	0	0	0	0	40	90
YDL025C_YJR059W	-0.155894	0	0	1.219512195	246	0	0	0	1	43	93
YDL025C_YKL048C	-0.0013338	0	0	0	64	0	0	0	0	44	94
YDL025C_YKL101W	0.01655764	0	0	1.57480315	127	0	0	0	0	37	87
YDL025C_YKL116C	0.0353504	0	0	1.449275362	69	0	0	0	1	33	83
YDL025C_YKL139W	0.4302312	0	0	2.222222222	90	0	0	0	1	31	81
YDL025C_YKL161C	-0.05030876	0	0	0	61	0	0	0	0	23	73
YDL025C_YKL166C	0.00886496	0	0	0.71942446	139	0	0	0	1	16	66
YDL025C_YKL168C	-0.02202704	0	0	1.754385965	57	0	0	0	1	44	94
YDL025C_YKL198C	-0.0035848	0	0	0	50	0	0	0	0	39	89
YDL025C_YLR096W	-0.02137896	0	0	3.875968992	129	0	0	0	0	33	83
YDL025C_YLR113W	-0.0055882	0	0	1.204819277	83	0	0	0	1	32	82
YDL025C_YLR248W	-0.00989924	0	0	0	76	0	0	0	1	48	98
YDL025C_YMR104C	-0.00593564	0	0	3.703703704	54	0	0	0	1	38	38
YDL025C_YMR139W	0.03588176	0	0	1.19047619	84	0	0	0	1	50	100
YDL025C_YMR291W	-0.05749276	0	0	0	56	0	0	0	1	50	114
YDL025C_YNL020C	-0.01881476	0	0	1.639344262	61	0	0	0	0	27	77
YDL025C_YNR031C	-0.02897524	0	0	1.851851852	54	0	0	0	1	29	79
YDL025C_YNR047W	0.0065182	0	0	0	45	0	0	0	1	50	104
YDL025C_YOL016C	-0.0384818	0	0	1.123595506	89	0	0	0	1	41	91
YDL025C_YOL045W	-0.00142484	0	0	1.5625	64	0	0	0	1	49	99
YDL025C_YOL113W	0.01289784	0	0	2.247191011	89	0	0	0	0	43	93
YDL025C_YOL128C	0.036197	0	0	0	65	0	0	0	0	38	88
YDL025C_YOR061W	0.0206796	0	0	7.446808511	94	0	0	0	1	28	78
YDL025C_YOR231W	0.0225066	0	0	1.449275362	69	0	0	0	0	45	95
YDL025C_YOR233W	-0.0137968	0	0	5.797101449	69	0	0	0	0	29	79
YDL025C_YOR267C	-0.0496642	0	0	9.195402299	87	0	0	0	1	40	90
YDL025C_YOR351C	-0.02583216	0	0	2	100	0	0	0	0	38	38
YDL025C_YPL026C	-0.01440584	0	0	1.149425287	87	0	0	0	1	50	165
YDL025C_YPL031C	-0.0029724	0	0	2.558635394	469	0	0	0	1	42	92
YDL025C_YPL042C	0.000887	0	0	3.614457831	83	0	0	0	0	32	82
YDL025C_YPL140C	-0.0150212	0	0	1.694915254	59	0	0	0	1	29	79
YDL025C_YPL141C	-0.022919	0	0	3.816793893	131	0	0	0	1	17	67
YDL025C_YPL150W	-0.02855836	0	0	0	80	0	0	0	0	41	91
YDL025C_YPL153C	0.02393392	0	0	2.684563758	149	0	0	0	0	38	88
YDL025C_YPL203W	-7.6E-05	0	0	0	118	0	0	0	0	48	98
YDL025C_YPL209C	-0.02165536	0	0	3.333333333	120	0	0	0	0	17	67
YDL025C_YPR054W	0.00025916	0	0	0	57	0	0	0	0	38	38
YDL025C_YPR111W	-0.01782856	0	0	0	50	0	0	0	1	34	84
YDL025C_YPR161C	-0.19730776	0	0	2.678571429	112	0	0	0	0	28	78
YDL028C_YDR283C	0.0356385	0	0	3.738317757	107	0	0	0	1	40	87
YDL028C_YDR466W	0.00425821	0	0	1	100	0	0	0	0	40	89
YDL028C_YDR477W	0.02918875	0	0	3.265306122	245	0	0	0	1	38	78
YDL028C_YDR490C	-0.0633	0	0	0	82	0	0	0	0	40	81
YDL028C_YDR507C	-0.0472755	0	0	1.709401709	117	0	0	0	1	37	77
YDL028C_YDR523C	0.01389055	0	0	1.818181818	110	0	0	0	1	38	38
YDL028C_YER129W	-0.04022184	0	0	5	80	0	0	0	1	40	80
YDL028C_YFL033C	-0.1510713	0	0	0	84	0	0	0	1	40	97
YDL028C_YFR014C	-0.1796217	0	0	3.03030303	231	0	0	0	1	40	86
YDL028C_YGL158W	-0.05460525	0	0	1.492537313	201	0	0	0	0	6	46
YDL028C_YGL179C	-0.00652065	0	0	4.285714286	140	0	0	0	0	38	78
YDL028C_YGL180W	-0.02688779	0	0	4.210526316	285	0	0	0	0	40	101
YDL028C_YGR040W	-0.04801204	0	0	3.333333333	180	0	0	0	1	20	60
YDL028C_YGR052W	-0.06510805	0	0	2.777777778	108	0	0	0	1	16	56
YDL028C_YGR092W	-0.41670347	0	0	2.285714286	175	0	0	0	1	36	76
YDL028C_YHR030C	0.06107224	0	0	1.538461538	130	0	0	0	1	34	74
YDL028C_YHR079C	0.09951519	0	0	1.369863014	146	0	0	0	0	28	68
YDL028C_YHR082C	-0.03088649	0	0	2.281368821	263	0	0	0	1	40	83
YDL028C_YIL035C	-0.1819692	0	0	1.123595506	178	0	0	0	1	40	81
YDL028C_YIL095W	-0.00790175	0	0	2.097902098	143	0	0	0	0	33	73
YDL028C_YJL095W	0.0572441	0	0	1.595744681	188	0	0	0	1	16	56
YDL028C_YJL106W	-0.07189524	0	0	3.649635037	137	0	0	0	0	26	66
YDL028C_YJL128C	-0.07775485	0	0	1.098901099	91	0	0	0	1	34	74
YDL028C_YJL141C	-0.0562133	0	0	2.586206897	116	0	0	0	0	38	38
YDL028C_YJL164C	0.00311456	0	0	2.564102564	351	0	0	0	1	40	88
YDL028C_YJL165C	0.07154459	0	0	1.086956522	92	0	0	0	0	36	76
YDL028C_YJL187C	-0.00606864	0	0	4.591836735	196	0	0	0	0	40	80
YDL028C_YJR059W	-0.1021615	0	0	2.631578947	266	0	0	0	1	40	83
YDL028C_YKL048C	0.03882145	0	0	1.149425287	87	0	0	0	0	40	84
YDL028C_YKL101W	0.08309419	0	0	2	150	0	0	0	0	37	77
YDL028C_YKL116C	-0.0584916	0	0	0	94	0	0	0	1	33	73
YDL028C_YKL139W	0.0449052	0	0	0.869565217	115	0	0	0	1	31	71
YDL028C_YKL161C	-0.07360021	0	0	0	85	0	0	0	0	23	63
YDL028C_YKL166C	-0.06500084	0	0	1.234567901	162	0	0	0	1	16	56
YDL028C_YKL168C	-0.11800784	0	0	0	82	0	0	0	1	40	84
YDL028C_YKL198C	-0.0443308	0	0	0	74	0	0	0	0	39	79
YDL028C_YLL019C	-0.0900056	0	0	1.098901099	91	0	0	0	0	38	38
YDL028C_YLR096W	-0.01373066	0	0	1.935483871	155	0	0	0	0	33	73
YDL028C_YLR113W	0.00352905	0	0	0.934579439	107	0	0	0	1	32	72
YDL028C_YLR248W	-0.05719279	0	0	1.01010101	99	0	0	0	1	40	88
YDL028C_YMR104C	0.04873031	0	0	0	80	0	0	0	1	38	38
YDL028C_YMR139W	0.02000196	0	0	1.869158879	107	0	0	0	1	40	90
YDL028C_YMR291W	-0.10761421	0	0	1.265822785	79	0	0	0	1	40	104
YDL028C_YNL020C	-0.14813871	0	0	0	86	0	0	0	0	27	67
YDL028C_YNR031C	-0.04721379	0	0	0	79	0	0	0	1	29	69
YDL028C_YNR047W	-0.10071155	0	0	0	69	0	0	0	1	40	94
YDL028C_YOL016C	-0.00601155	0	0	0.884955752	113	0	0	0	1	40	81
YDL028C_YOL045W	-0.10240539	0	0	0	89	0	0	0	1	40	89
YDL028C_YOL113W	-0.10639286	0	0	1.769911504	113	0	0	0	0	40	83
YDL028C_YOL128C	-0.06831925	0	0	2.298850575	87	0	0	0	0	38	78
YDL028C_YOR061W	-0.0578909	0	0	1.62601626	123	0	0	0	1	28	68
YDL028C_YOR231W	-0.05249265	0	0	1.075268817	93	0	0	0	0	40	85
YDL028C_YOR233W	-0.0916328	0	0	7.777777778	90	0	0	0	0	29	69
YDL028C_YOR267C	-0.06009195	0	0	0.847457627	118	0	0	0	1	40	80
YDL028C_YOR351C	-0.01101036	0	0	0.8	125	0	0	0	0	38	38
YDL028C_YPL031C	0.0339921	0	0	2.226720648	494	0	0	0	1	40	82
YDL028C_YPL042C	-0.04641675	0	0	1.851851852	108	0	0	0	0	32	72
YDL028C_YPL140C	-0.0807077	0	0	1.204819277	83	0	0	0	1	29	69
YDL028C_YPL141C	-0.04570525	0	0	1.265822785	158	0	0	0	1	17	57
YDL028C_YPL150W	0.00900819	0	0	0.970873786	103	0	0	0	0	40	81
YDL028C_YPL153C	0.14125732	0	0	1.142857143	175	0	0	0	0	38	78
YDL028C_YPL203W	-0.016021	0	0	0	142	0	0	0	0	40	88
YDL028C_YPL209C	-0.18407256	0	0	7.246376812	138	0	0	0	0	17	57
YDL028C_YPR054W	-0.09239139	0	0	0	81	0	0	0	0	38	38
YDL028C_YPR111W	-0.09732226	0	0	1.369863014	73	0	0	0	1	34	74
YDL028C_YPR161C	-0.27063546	0	0	0.724637681	138	0	0	0	0	28	68
YDL029W_YFL039C	-0.3393196	0	0	12.65822785	79	0	0	0	0	40	84
YDL029W_YHR129C	-0.03147016	0	0	0	45	0	0	0	0	15	55
YDL029W_YJL081C	0.01325606	0	0	4.285714286	70	0	0	0	0	20	60
YDL029W_YJR065C	-0.01421424	0	0	17.77777778	45	0	0	0	0	40	86
YDL029W_YLR085C	0.01108491	0	0	0	47	0	0	0	1	33	73
YDL031W_YGL078C	-0.05593825	0	0	3.125	32	0	0	0	0	7	19
YDL031W_YHR065C	0.00358215	0	0	0	20	0	0	0	0	12	25
YDL031W_YJL138C	-0.02731983	0	0	0	41	0	0	0	1	38	38
YDL031W_YKR024C	0.01247233	0	0	6.451612903	31	0	0	0	0	7	19
YDL031W_YKR059W	-0.00187152	0	0	0	25	0	0	0	1	12	34
YDL031W_YLR276C	0.00244796	0	0	10	20	0	0	0	0	9	21
YDL031W_YMR290C	0.04368174	0	0	30.43478261	23	0	0	0	0	7	19
YDL031W_YNR038W	-0.03087623	0	0	6.896551724	29	0	0	0	0	12	24
YDL031W_YOR204W	0.00638589	0	0	0	23	0	0	0	0	12	40
YDL031W_YPL119C	-0.0518417	0	0	0	20	0	0	0	1	38	38
YDL036C_YGR169C	-0.01001775	0	0	0	53	0	0	0	1	38	38
YDL036C_YOL066C	-0.08896095	0	0	0	53	0	0	0	2	38	38
YDL037C_YIR019C	0.00537	0	0	0	2	0	0	0	0	38	38
YDL039C_YJR151C	0.06408	0	0	0	53	0	0	0	0	8	53
YDL048C_YDR146C	-0.0099549	0	0	0	53	0	0	0	2	26	53
YDL048C_YHR006W	0.01528965	0	0	0	53	0	0	0	2	27	73
YDL048C_YLR375W	-0.0053736	0	0	0	53	0	0	0	1	27	59
YDL049C_YJL174W	-0.100904	0	0	0	53	0	0	0	0	32	85
YDL051W_YDR515W	0.0304411	0	0	0	6	0	0	0	1	12	35
YDL056W_YER111C	-0.43284831	0	0	23.07692308	13	0	0	0	1	29	60
YDL056W_YKL043W	0.0418798	0	0	0	6	0	0	0	0	29	88
YDL056W_YLR182W	-0.0506971	0	0	20	15	0	0	0	0	29	59
YDL056W_YMR016C	-0.02619416	0	0	0	12	0	0	0	0	19	48
YDL059C_YML032C	-0.011075	0	0	6.666666667	45	0	0	0	1	28	77
YDL061C_YLR388W	-0.13651636	0	0	0	53	0	0	0	2	13	31
YDL064W_YER100W	-0.017475	0	0	1.6	125	0	0	0	1	20	53
YDL064W_YGL058W	-0.0101625	0	0	3.2	125	0	0	0	2	20	52
YDL064W_YGL087C	0.0176	0	0	0	120	0	0	0	2	20	75
YDL064W_YGR133W	-0.0417	0	0	0.869565217	115	0	0	0	1	38	38
YDL064W_YLR306W	-0.0563875	0	0	0.847457627	118	0	0	0	1	20	69
YDL064W_YMR022W	-0.04378	0	0	0.81300813	123	0	0	0	1	20	65
YDL064W_YOR339C	0.0901925	0	0	0	113	0	0	0	1	12	32
YDL066W_YLR174W	0.0386018	0	0	0	53	0	0	0	0	44	101
YDL066W_YNL009W	0.0154262	0	0	0	53	0	0	0	0	28	72
YDL070W_YLR399C	-0.0083632	0	0	5.617977528	89	0	0	0	1	15	30
YDL078C_YKL085W	0.0029569	0	0	0	53	0	0	0	1	28	72
YDL078C_YOL126C	0.0085936	0	0	0	23	0	0	0	1	28	65
YDL079C_YDR122W	0.004497	0	0	0	38	0	0	0	1	38	38
YDL079C_YDR247W	0.004725	0	0	1.369863014	73	0	0	0	1	38	38
YDL079C_YDR283C	-0.007875	0	0	0	59	0	0	0	1	38	38
YDL079C_YDR466W	-0.0399955	0	0	0	49	0	0	0	0	38	38
YDL079C_YDR477W	0.0254875	0	0	0	201	0	0	0	1	38	38
YDL079C_YDR490C	0.0202	0	0	0	30	0	0	0	0	38	38
YDL079C_YDR507C	0.042925	0	0	0	67	0	0	0	1	38	38
YDL079C_YDR523C	-0.0659025	0	0	0	60	0	0	0	1	38	38
YDL079C_YFR014C	-0.020765	0	0	0	186	0	0	0	1	38	38
YDL079C_YGL158W	-0.0087125	0	0	0	152	0	0	0	0	38	38
YDL079C_YGL179C	0.0113575	0	0	0	94	0	0	0	0	38	38
YDL079C_YGL180W	0.0417045	0	0	1.239669421	242	0	0	0	0	38	38
YDL079C_YGR040W	0.015642	0	0	0	134	0	0	0	1	38	38
YDL079C_YGR052W	-0.0075725	0	0	0	59	0	0	0	1	38	38
YDL079C_YGR092W	-0.2220315	0	0	1.6	125	0	0	0	1	38	38
YDL079C_YHR030C	-0.015252	0	0	0	80	0	0	0	1	38	38
YDL079C_YHR079C	-0.0880745	0	0	0	96	0	0	0	0	38	38
YDL079C_YHR082C	-0.0155105	0	0	0	217	0	0	0	1	38	38
YDL079C_YIL035C	-0.00254	0	0	0	128	0	0	0	1	38	38
YDL079C_YJL095W	0.006445	0	0	0	139	0	0	0	1	38	38
YDL079C_YJL106W	0.009102	0	0	0	90	0	0	0	0	38	38
YDL079C_YJL128C	0.0222675	0	0	2.564102564	39	0	0	0	1	38	38
YDL079C_YJL141C	-0.005185	0	0	0	67	0	0	0	0	38	38
YDL079C_YJL164C	-0.008188	0	0	0.653594771	306	0	0	0	1	38	38
YDL079C_YJL165C	-0.0355445	0	0	2.5	40	0	0	0	0	38	38
YDL079C_YJL187C	0.003772	0	0	0	153	0	0	0	0	38	38
YDL079C_YKL101W	-0.0603245	0	0	0	101	0	0	0	0	38	38
YDL079C_YKL139W	0.41664	0	0	0	64	0	0	0	1	38	38
YDL079C_YKL161C	-0.0101045	0	0	0	33	0	0	0	0	38	38
YDL079C_YKL166C	0.048982	0	0	0.900900901	111	0	0	0	1	38	38
YDL079C_YKL168C	0.035332	0	0	0	30	0	0	0	1	38	38
YDL079C_YLL019C	-0.05362	0	0	0	40	0	0	0	0	38	38
YDL079C_YLR096W	0.014143	0	0	0.952380952	105	0	0	0	0	38	38
YDL079C_YLR113W	0.0243225	0	0	0	56	0	0	0	1	38	38
YDL079C_YLR248W	-0.0319455	0	0	0	48	0	0	0	1	38	38
YDL079C_YMR104C	-0.0174505	0	0	3.703703704	27	0	0	0	1	38	38
YDL079C_YMR139W	0.033442	0	0	0	57	0	0	0	1	38	38
YDL079C_YMR216C	0.0020155	0	0	1.5625	64	0	0	0	1	38	38
YDL079C_YNR031C	0.0274045	0	0	0	27	0	0	0	1	38	38
YDL079C_YNR047W	-0.0033475	0	0	0	17	0	0	0	1	38	38
YDL079C_YOL016C	0.0342525	0	0	0	62	0	0	0	1	38	38
YDL079C_YOL045W	-0.0969155	0	0	0	37	0	0	0	1	38	38
YDL079C_YOL113W	0.041253	0	0	3.278688525	61	0	0	0	0	38	38
YDL079C_YOL128C	0.0105875	0	0	0	37	0	0	0	0	38	38
YDL079C_YOR061W	-0.019305	0	0	0	73	0	0	0	1	38	38
YDL079C_YOR231W	0.0418575	0	0	0	42	0	0	0	0	38	38
YDL079C_YOR233W	0.00854	0	0	0	45	0	0	0	0	38	38
YDL079C_YOR351C	-0.171022	0	0	0	74	0	0	0	0	38	38
YDL079C_YPL026C	0.000497	0	0	5.263157895	57	0	0	0	1	38	38
YDL079C_YPL031C	-0.032755	0	0	0.666666667	450	0	0	0	1	38	38
YDL079C_YPL042C	-0.0382875	0	0	0	58	0	0	0	0	38	38
YDL079C_YPL140C	-0.022065	0	0	0	32	0	0	0	1	38	38
YDL079C_YPL141C	-0.0264125	0	0	0	108	0	0	0	1	38	38
YDL079C_YPL150W	-0.0278245	0	0	0	52	0	0	0	0	38	38
YDL079C_YPL153C	-0.058186	0	0	0	125	0	0	0	0	38	38
YDL079C_YPL203W	0.02625	0	0	0	90	0	0	0	0	38	38
YDL079C_YPL209C	-0.094812	0	0	1.052631579	95	0	0	0	0	38	38
YDL079C_YPR054W	-0.0174155	0	0	7.407407407	27	0	0	0	0	38	38
YDL079C_YPR111W	-0.095277	0	0	4.761904762	21	0	0	0	1	38	38
YDL079C_YPR161C	-0.187717	0	0	0	87	0	0	0	0	38	38
YDL080C_YGR087C	0.0064671	0	0	0	53	0	0	0	1	29	64
YDL080C_YLR044C	0.0919951	0	0	0	5	0	0	0	1	12	41
YDL080C_YLR134W	-0.0048221	0	0	0	6	0	0	0	1	29	66
YDL083C_YMR143W	-0.4797561	0	0	100	1	0	0	0	2	12	26
YDL084W_YDR243C	-0.06996283	0	0	0	19	0	0	0	1	13	34
YDL084W_YGL064C	0.04283375	0	0	0	17	0	0	0	0	21	50
YDL084W_YGL078C	0.02304975	0	0	0	28	0	0	0	0	7	28
YDL084W_YGL171W	-0.00520312	0	0	0	19	0	0	0	0	6	27
YDL084W_YHR065C	-0.01094345	0	0	0	15	0	0	0	0	13	34
YDL084W_YJL033W	-0.02402348	0	0	1.515151515	66	0	0	0	0	6	27
YDL084W_YJL138C	0.05317089	0	0	0	36	0	0	0	1	38	38
YDL084W_YKR024C	0.00192161	0	0	3.703703704	27	0	0	0	0	7	28
YDL084W_YKR059W	0.03943616	0	0	0	20	0	0	0	1	21	43
YDL084W_YLL008W	0.00680879	0	0	0	24	0	0	0	1	5	26
YDL084W_YLR276C	-0.04868068	0	0	0	17	0	0	0	0	9	30
YDL084W_YMR190C	-0.01175014	0	0	4.166666667	24	0	0	0	1	21	47
YDL084W_YMR290C	0.01736558	0	0	0	25	0	0	0	0	7	28
YDL084W_YNL112W	0.11139675	0	0	4	25	0	0	0	1	3	24
YDL084W_YNR038W	0.00555209	0	0	0	26	0	0	0	0	12	33
YDL084W_YOR046C	-0.47584999	0	0	0	24	0	0	0	0	21	44
YDL084W_YOR204W	0.76159613	0	0	0	18	0	0	0	0	21	49
YDL084W_YPL119C	0.0209111	0	0	0	15	0	0	0	1	38	38
YDL085W_YML120C	-0.0210199	0	0	0	7	0	0	0	0	38	38
YDL085W_YMR145C	-0.0081335	0	0	0	53	0	0	0	0	38	38
YDL088C_YMR153W	-0.47454224	0	0	41.37931034	29	0	0	0	0	28	63
YDL090C_YGL155W	-0.319916	0	0	12.5	16	0	0	0	2	13	36
YDL090C_YPR176C	0.090316	0	0	0	7	0	0	0	1	23	56
YDL093W_YDR307W	0.00344334	0	0	5.263157895	19	0	0	0	0	22	48
YDL093W_YGR199W	-0.12279006	0	0	0	53	0	0	0	0	22	73
YDL093W_YJR143C	0.0557863	0	0	0	4	0	0	0	0	22	44
YDL093W_YOR321W	-0.00554325	0	0	0	5	0	0	0	0	22	48
YDL095W_YDR307W	-0.03595556	0	0	0	66	0	0	0	0	26	52
YDL095W_YGR199W	-0.00399996	0	0	0	53	0	0	0	0	26	77
YDL095W_YJR143C	-0.9140242	0	0	0	50	0	0	0	0	22	48
YDL095W_YOR321W	0.0236455	0	0	0	51	0	0	0	0	26	52
YDL101C_YDR247W	-0.0468725	0	0	1.754385965	114	0	0	0	1	41	91
YDL101C_YDR466W	0.03041035	0	0	2.247191011	89	0	0	0	0	41	90
YDL101C_YDR477W	0.28188125	0	0	1.25	240	0	0	0	1	38	79
YDL101C_YDR490C	0.0071	0	0	1.408450704	71	0	0	0	0	41	82
YDL101C_YER129W	0.0367436	0	0	1.369863014	73	0	0	0	1	40	81
YDL101C_YFL029C	0.0488915	0	0	0	60	0	0	0	1	33	74
YDL101C_YFL033C	-0.0651855	0	0	2.777777778	72	0	0	0	1	41	98
YDL101C_YFR014C	0.0312305	0	0	2.242152466	223	0	0	0	1	41	87
YDL101C_YGL158W	0.06679125	0	0	0.518134715	193	0	0	0	0	6	47
YDL101C_YGL179C	0.03623225	0	0	0.740740741	135	0	0	0	0	38	79
YDL101C_YGL180W	-0.08099965	0	0	2.867383513	279	0	0	0	0	41	102
YDL101C_YGR040W	0.0327266	0	0	0.571428571	175	0	0	0	1	20	61
YDL101C_YGR052W	-0.02834675	0	0	3.06122449	98	0	0	0	1	16	57
YDL101C_YGR092W	-0.00903245	0	0	3.680981595	163	0	0	0	1	36	77
YDL101C_YHR030C	-0.0560596	0	0	2.521008403	119	0	0	0	1	34	75
YDL101C_YHR079C	-0.03122135	0	0	1.470588235	136	0	0	0	0	28	69
YDL101C_YHR082C	-0.00606415	0	0	2.371541502	253	0	0	0	1	41	84
YDL101C_YHR135C	0.024648	0	0	3.385416667	384	0	0	0	1	41	83
YDL101C_YIL035C	-0.049482	0	0	1.19047619	168	0	0	0	1	41	82
YDL101C_YIL095W	-0.02983625	0	0	1.492537313	134	0	0	0	0	33	74
YDL101C_YJL057C	0.0356126	0	0	3.703703704	108	0	0	0	0	38	38
YDL101C_YJL095W	0.1192735	0	0	3.428571429	175	0	0	0	1	16	57
YDL101C_YJL106W	-0.0028454	0	0	0.763358779	131	0	0	0	0	26	67
YDL101C_YJL128C	0.02297525	0	0	2.5	80	0	0	0	1	34	75
YDL101C_YJL141C	0.0160445	0	0	1.869158879	107	0	0	0	0	38	38
YDL101C_YJL164C	-0.0159624	0	0	1.156069364	346	0	0	0	1	41	89
YDL101C_YJL165C	0.03522765	0	0	1.219512195	82	0	0	0	0	36	77
YDL101C_YJL187C	-0.0196344	0	0	1.5625	192	0	0	0	0	40	81
YDL101C_YJR059W	0.0188975	0	0	1.544401544	259	0	0	0	1	41	84
YDL101C_YKL048C	0.02493575	0	0	0	78	0	0	0	0	41	85
YDL101C_YKL101W	0.01644365	0	0	0.704225352	142	0	0	0	0	37	78
YDL101C_YKL116C	0.004714	0	0	1.204819277	83	0	0	0	1	33	74
YDL101C_YKL139W	-0.053158	0	0	0.952380952	105	0	0	0	1	31	72
YDL101C_YKL161C	0.02241965	0	0	0	75	0	0	0	0	23	64
YDL101C_YKL166C	0.0247786	0	0	1.986754967	151	0	0	0	1	16	57
YDL101C_YKL168C	-0.0474664	0	0	0	72	0	0	0	1	41	85
YDL101C_YKL171W	-0.07207775	0	0	4	100	0	0	0	0	41	102
YDL101C_YKL198C	0.002082	0	0	0	64	0	0	0	0	39	80
YDL101C_YLL019C	0.024524	0	0	1.234567901	81	0	0	0	0	38	38
YDL101C_YLR096W	-0.0141311	0	0	3.496503497	143	0	0	0	0	33	74
YDL101C_YLR113W	0.01798175	0	0	1.030927835	97	0	0	0	1	32	73
YDL101C_YLR248W	-0.00897465	0	0	1.123595506	89	0	0	0	1	41	89
YDL101C_YMR104C	-0.01373615	0	0	2.941176471	68	0	0	0	1	38	38
YDL101C_YMR139W	-0.0503834	0	0	0	99	0	0	0	1	41	91
YDL101C_YMR216C	-0.05497435	0	0	0	107	0	0	0	1	41	84
YDL101C_YMR291W	0.02292965	0	0	0	70	0	0	0	1	41	105
YDL101C_YNR031C	-0.01740965	0	0	0	69	0	0	0	1	29	70
YDL101C_YNR047W	-0.00561925	0	0	0	59	0	0	0	1	41	95
YDL101C_YOL016C	-0.01221925	0	0	2.97029703	101	0	0	0	1	41	82
YDL101C_YOL045W	0.00690435	0	0	0	79	0	0	0	1	41	90
YDL101C_YOL113W	-0.0090681	0	0	0.961538462	104	0	0	0	0	41	84
YDL101C_YOL128C	-0.01059875	0	0	0	79	0	0	0	0	38	79
YDL101C_YOR061W	-0.0149515	0	0	1.769911504	113	0	0	0	1	28	69
YDL101C_YOR231W	-0.04528775	0	0	5	80	0	0	0	0	41	86
YDL101C_YOR233W	0.039612	0	0	4.819277108	83	0	0	0	0	29	70
YDL101C_YOR267C	0.00534675	0	0	1.869158879	107	0	0	0	1	40	81
YDL101C_YOR351C	0.0165694	0	0	1.754385965	114	0	0	0	0	38	38
YDL101C_YPL026C	0.0128131	0	0	2	100	0	0	0	1	41	156
YDL101C_YPL140C	-0.0116795	0	0	1.369863014	73	0	0	0	1	29	70
YDL101C_YPL141C	0.01099125	0	0	2.040816327	147	0	0	0	1	17	58
YDL101C_YPL150W	-0.02906635	0	0	1.075268817	93	0	0	0	0	41	82
YDL101C_YPL203W	0.032565	0	0	1.538461538	130	0	0	0	0	41	89
YDL101C_YPL204W	0.0404141	0	0	1.785714286	224	0	0	0	1	36	77
YDL101C_YPL209C	0.0411324	0	0	1.470588235	136	0	0	0	0	17	58
YDL101C_YPL236C	0.00054585	0	0	0	58	0	0	0	0	41	82
